link,title,site 
/news/section?cf=all&hl=en&pz=1&ned=us&q=Sagittarius+A*&ict=clu_bl," Sagittarius A* »
",Google News
http://www.astronomy.com/news/2017/04/first-image-of-a-black-hole,,Google News
https://www.aol.com/article/news/2017/04/06/telescope-could-take-first-photo-of-black-hole/22029051/,,Google News
http://www.vox.com/science-and-health/2017/4/5/15182142/event-horizon-telescope-black-hole,,Google News
https://www.sciencerecorder.com/news/2017/04/06/astronomers-try-capture-first-ever-photograph-black-hole/,,Google News
http://www.space.com/36360-black-hole-image-event-horizon-telescope.html,,Google News
/news/us-news/steve-bannon-removed-national-security-council-n742926,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news,U.S. news,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news/steve-bannon-removed-national-security-council-n742926,"
                            ,
                            ,
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news/steve-bannon-removed-national-security-council-n742926,"
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news,U.S. news,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/syrias-suffering-families/u-s-military-officials-syrian-aircraft-dropped-chemical-weapons-civilians-n743431,"
                          ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/syrias-suffering-families/u-s-military-officials-syrian-aircraft-dropped-chemical-weapons-civilians-n743431,"
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
https://www.washingtonpost.com/news/speaking-of-science/wp/2017/04/05/astronomers-are-trying-to-take-the-first-picture-of-a-black-hole/,,Google News
/news/more?ncl=drmnJEBvHh0_7cMfvCSSX3GQ1rSpM&authuser=0&ned=us&topic=snc,See all 47 sources »,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Event+Horizon+Telescope&ict=clu_bl," Event Horizon Telescope »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Milky+Way&ict=clu_bl," Milky Way »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Sagittarius+A*&ict=clu_bl," Sagittarius A* »
",Google News
http://www.space.com/36377-used-spacex-rocket-second-landing-video.html,,Google News
/news/rtc?ncl=dNcL-CiP018g_dMujT8NV8FrlG31M&authuser=0&ned=us&topic=snc,See realtime coverage,Google News
/storyline/lethal-injection/arkansas-executions-judge-blocks-1-won-t-stop-7-others-n743501,"
                          ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/lethal-injection/arkansas-executions-judge-blocks-1-won-t-stop-7-others-n743501,"
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/lethal-injection,Lethal Injection,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/lethal-injection/arkansas-executions-parole-board-urges-mercy-one-eight-condemned-die-n743101,"
                            ,
                            ,
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/lethal-injection/arkansas-executions-parole-board-urges-mercy-one-eight-condemned-die-n743101,"
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/lethal-injection,Lethal Injection,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.space.com/36377-used-spacex-rocket-second-landing-video.html,,Google News
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=SpaceX&ict=clu_bl," SpaceX »
",Google News
https://www.usnews.com/news/news/articles/2017-04-06/air-force-space-chief-open-to-flying-on-recycled-spacex-rockets,,Google News
http://www.satellitetoday.com/launch/2017/04/06/gwynne-shotwell-future-women-spacex-space-industry/,,Google News
/news/more?ncl=dNcL-CiP018g_dMujT8NV8FrlG31M&authuser=0&ned=us&topic=snc,See all 11 sources »,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=SpaceX&ict=clu_bl," SpaceX »
",Google News
javascript:void(0);,More Science stories,Google News
/news/section?cf=all&pz=1&ned=us&topic=m,,Google News
/news/world/u-s-officials-syria-gas-attack-consistent-nerve-agent-n742981,"
                            ,
                            ,
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/world/u-s-officials-syria-gas-attack-consistent-nerve-agent-n742981,"
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/world,World,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/lethal-injection/arkansas-executions-parole-board-urges-mercy-one-eight-condemned-die-n743101,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/lethal-injection/arkansas-executions-parole-board-urges-mercy-one-eight-condemned-die-n743101,"
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/storyline/lethal-injection,Lethal Injection,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/world/u-s-officials-syria-gas-attack-consistent-nerve-agent-n742981,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
https://www.nytimes.com/2017/04/06/health/hpv-virus-survey-united-states.html,,Google News
/news/rtc?ncl=dIWyCnpWw_TbL9MPhpnrY9EPvbohM&authuser=0&ned=us&topic=m,See realtime coverage,Google News
https://www.nytimes.com/2017/04/06/health/hpv-virus-survey-united-states.html,,Google News
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=HPV+vaccines&ict=clu_bl," HPV vaccines »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=United+States+of+America&ict=clu_bl," United States of America »
",Google News
/news/world/u-s-officials-syria-gas-attack-consistent-nerve-agent-n742981,"
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/world,World,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/video/an-aed-saved-bob-harper-but-could-you-find-one-in-an-emergency-914401859854,"
                      ,
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/video/an-aed-saved-bob-harper-but-could-you-find-one-in-an-emergency-914401859854,"
                    ,
                  ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/video/an-aed-saved-bob-harper-but-could-you-find-one-in-an-emergency-914401859854,"
                        TODAY.com
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news/convicted-scammer-creates-federal-pacs-prison-n742836,"
                      ,
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news/convicted-scammer-creates-federal-pacs-prison-n742836,"
                    ,
                  ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news,U.S. news,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://abcnews.go.com/Health/men-higher-rates-hpv-compared-women-cdc/story?id=46620419,,Google News
https://www.washingtonpost.com/news/to-your-health/wp/2017/04/06/more-than-1-in-5-u-s-adults-were-infected-by-a-type-of-high-risk-hpv-cdc-report-shows/,,Google News
https://www.cdc.gov/nchs/data/databriefs/db280.pdf,,Google News
/news/more?ncl=dIWyCnpWw_TbL9MPhpnrY9EPvbohM&authuser=0&ned=us&topic=m,See all 63 sources »,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=HPV+vaccines&ict=clu_bl," HPV vaccines »
",Google News
/news/us-news/teenage-isis-recruit-zakaryia-abdin-eyed-orlando-style-attack-feds-n742686,"
                      ,
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news/teenage-isis-recruit-zakaryia-abdin-eyed-orlando-style-attack-feds-n742686,"
                    ,
                  ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news,U.S. news,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.nbcnews.com/card/gymnastics-doctors-accusers-file-suit-overturn-gag-order-n742626,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.nbcnews.com/card/gymnastics-doctors-accusers-file-suit-overturn-gag-order-n742626,"
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.nbcnews.com/card/gymnastics-doctors-accusers-file-suit-overturn-gag-order-n742626,"
                          Intel Desk
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/section?cf=all&hl=en&pz=1&ned=us&q=United+States+of+America&ict=clu_bl," United States of America »
",Google News
https://www.nytimes.com/2017/04/06/health/fda-genetic-tests-23andme.html,,Google News
/news/rtc?ncl=dAYsYWk732u-NSMyznrQpMDWHLriM&authuser=0&ned=us&topic=m,See realtime coverage,Google News
https://www.nytimes.com/2017/04/06/health/fda-genetic-tests-23andme.html,,Google News
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=23andMe&ict=clu_bl," 23andMe »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Food+and+Drug+Administration&ict=clu_bl," Food and Drug Administration »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Direct-to-consumer+advertising&ict=clu_bl," Direct-to-consumer advertising »
",Google News
/feature/nbc-out,NBC OUT,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/feature/nbc-out,More,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/feature/nbc-out,,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/feature/nbc-out/outfront-medical-student-brings-health-lgbtq-youth-forefront-n743426,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/feature/nbc-out,OUT Health and Wellness,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/feature/nbc-out/gay-hip-hop-artist-cakes-da-killa-dares-challenge-status-n742606,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.cnn.com/2017/04/06/health/23andme-fda-approval-genetic-disease-test-bn/,,Google News
http://www.prnewswire.com/news-releases/23andme-inc-granted-first-fda-authorization-to-market-direct-to-consumer-genetic-health-risk-reports-300436028.html,,Google News
