link,title,site 
https://www.theguardian.com/guardian-labs-us," , , ","News, sport and opinion from the Guardian's US edition | The Guardian"
/personal-investments/ng-interactive/2017/mar/29/derrick-brooks-football-kids-charities-financial-literacy-education," ,
,
, ","News, sport and opinion from the Guardian's US edition | The Guardian"
/personal-investments/ng-interactive/2017/mar/14/jessica-matthews-sockket-ball-energy-electricity-play," ,
,
, ","News, sport and opinion from the Guardian's US edition | The Guardian"
/personal-investments/ng-interactive/2017/feb/14/zach-lavine-nba-deaf-school-timberwolves-signlanguage," ,
,
, ","News, sport and opinion from the Guardian's US edition | The Guardian"
/personal-investments/ng-interactive/2017/feb/28/rick-bayless-chef-farms-local-organic-foundation," ,
,
, ","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.edwardjones.com/campaigns/national/extra-mile.html," , ","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/us-news," , ","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/business/2017/apr/11/judges-reject-us-bankers-claim-to-be-randy-work-genius-in-divorce-case," , ","News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.theguardian.com/business/2017/apr/11/judges-reject-us-bankers-claim-to-be-randy-work-genius-in-divorce-case,Judges reject US banker's claim to be a genius in divorce case,"News, sport and opinion from the Guardian's US edition | The Guardian"
https://www.washingtonpost.com/opinions/theres-a-quick-and-easy-way-to-see-trumps-tax-returns/2017/04/11/2765cd38-1b0a-11e7-bcc2-7d1a0973e7b2_story.html,There’s a quick and easy way to see Trump’s tax returns," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/opinions/the-twitter-mob-serves-a-purpose-bill-oreilly-and-united-prove-it/2017/04/11/812f5242-1ef9-11e7-be2a-3a1fb24d4671_story.html,," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/opinions/the-twitter-mob-serves-a-purpose-bill-oreilly-and-united-prove-it/2017/04/11/812f5242-1ef9-11e7-be2a-3a1fb24d4671_story.html,The Twitter mob serves a purpose. Bill O’Reilly and United prove it.," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/people/kathleen-parker/,Kathleen Parker," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/blogs/compost/wp/2017/04/11/uniteds-new-pre-flight-checklist/,," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/blogs/compost/wp/2017/04/11/uniteds-new-pre-flight-checklist/,United’s new pre-flight checklist," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/people/alexandra-petri/,Alexandra Petri," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/opinions/global-opinions/trumps-week-of-good-decisions-could-rebalance-the-world-and-the-white-house/2017/04/11/9b3ebc6c-1eeb-11e7-be2a-3a1fb24d4671_story.html,," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/opinions/global-opinions/trumps-week-of-good-decisions-could-rebalance-the-world-and-the-white-house/2017/04/11/9b3ebc6c-1eeb-11e7-be2a-3a1fb24d4671_story.html,Trump got Syria and China right last week. That’s a start.," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/people/david-ignatius/,David Ignatius," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.nytimes.com/pages/magazine/index.html,Magazine,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/events/,N.Y.C. Events Guide,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/section/realestate,Real Estate,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/section/t-magazine,T Magazine,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/section/travel,Travel,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/pages/fashion/weddings/index.html,Weddings & Celebrations,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/ref/classifieds/,Classifieds,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/marketing/tools-and-services/,Tools & Services,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/pages/topics/,Times Topics,"The New York Times - Breaking News, World News & Multimedia"
http://topics.nytimes.com/top/opinion/thepubliceditor/index.html,Public Editor,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/events/,N.Y.C. Events Guide,"The New York Times - Breaking News, World News & Multimedia"
https://www.nytimes.com/interactive/blogs/directory.html,Blogs,"The New York Times - Breaking News, World News & Multimedia"
http://www.huffingtonpost.com/p/frequently-asked-question.html,FAQ,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/terms.html,User Agreement,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://privacy.aol.com,Privacy,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/comment/policy/,Comment Policy,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/p/huffington-post.html,About Us,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://adinfo.aol.com/about-our-ads/,About Our Ads,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/contact/,Contact Us,Breaking News and Opinion on The Huffington Post | The Huffington Post
http://www.huffingtonpost.com/archive/,Archive,Breaking News and Opinion on The Huffington Post | The Huffington Post
/visuals/video/#nt=oft02a-19gp4,view more videos,"Los Angeles Times - California, national and world news - Los Angeles Times"
/travel/93021661-132.html#nt=oft02a-19gp4,,"Los Angeles Times - California, national and world news - Los Angeles Times"
/travel/#nt=oft02a-19gp4,TRAVEL,"Los Angeles Times - California, national and world news - Los Angeles Times"
/travel/93021661-132.html#nt=oft02a-19gp4,Britney at Planet Hollywood Las Vegas,"Los Angeles Times - California, national and world news - Los Angeles Times"
/travel/deals/93000887-132.html#nt=oft02a-19gp4,,"Los Angeles Times - California, national and world news - Los Angeles Times"
/travel/deals/#nt=oft02a-19gp4,Travel News & Deals,"Los Angeles Times - California, national and world news - Los Angeles Times"
/travel/deals/93000887-132.html#nt=oft02a-19gp4,"This is spring? In Mammoth, it is","Los Angeles Times - California, national and world news - Los Angeles Times"
/science/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,view more,"Los Angeles Times - California, national and world news - Los Angeles Times"
javascript:void(0);,"
	                                        The brain cancer survivor and the doctor willing to operate when no one else would
	                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
javascript:void(0);,"
	                                        ,
	                                        ,
	                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
javascript:void(0);,"
	                                        Mother meets the recipients of her son's organs 
	                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
javascript:void(0);,"
	                                        ,
	                                        ,
	                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
javascript:void(0);,"
	                                        Little boy waiting for heart transplant wins a spot on the baseball team 
	                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
javascript:void(0);,"
	                                        ,
	                                        ,
	                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
javascript:void(0);,"
	                                        Fire hero's life mission
	                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
javascript:void(0);,"
	                                        ,
	                                        ,
	                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
javascript:void(0);,"
	                                        Homecoming for 5-year-old cancer survivor
	                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
javascript:void(0);,"
	                                        ,
	                                        ,
	                                    ","ABC News – Breaking News, Latest News, Headlines & Videos"
http://www.wsj.com/news/realestate/,Real Estate,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://www.wsj.com/articles/office-tower-on-billionaires-row-snags-a-low-rate-loan-1491929990,Office Tower on Billionaires’ Row Snags a Low-Rate Loan,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://www.wsj.com/articles/the-divine-childhood-home-of-john-waters-1491925742,The Divine Childhood Home of John Waters,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://www.wsj.com/articles/greece-plus-malls-equals-risk-for-one-property-investor-1491903010,Greece Plus Malls Equals Risk for One Property Investor,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/public/page/news-sports-scores.html,Sports,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://www.wsj.com/articles/take-the-hot-team-in-the-nhl-playoffs-1491932493,The Hottest Hands Usually Hold the Stanley Cup,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://www.wsj.com/articles/how-russell-westbrook-became-the-most-valuable-pick-1491854695,How Russell Westbrook Became the Most Valuable Pick,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://www.wsj.com/articles/italian-soccers-least-italian-coach-1491847747,Italian Soccer’s Least Italian Coach,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://www.wsj.com/articles/an-uptown-house-with-a-downtown-feel-1491919722,An Uptown House With a Downtown Feel,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
http://www.wsj.com/news/life,Life,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
https://www.wsj.com/articles/13-designers-recall-their-craziest-childhood-decorating-experiments-1491925152,13 Designers Recall Their Craziest Childhood Decorating Experiments,"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video"
